FLAGS_clocks_per_us,FLAGS_extime,FLAGS_gc_inter_us,FLAGS_max_ope,FLAGS_pre_reserve_tmt_element,FLAGS_pre_reserve_version,FLAGS_rmw,FLAGS_rratio,FLAGS_thread_num,FLAGS_ycsb,FLAGS_ycsb_max_ope,FLAGS_ycsb_rmw,FLAGS_ycsb_rratio,FLAGS_ycsb_tuple_num,FLAGS_ycsb_zipf_skew,FLAGS_zipf_skew,abort_counts_,abort_rate,ack_latency_max_us,ack_latency_p50_us,ack_latency_p90_us,ack_latency_p95_us,ack_latency_p999_us,ack_latency_p99_us,ack_process_ns_per_tx,actual_extime,avg_batch_size,avg_ready_queue_len,avg_waitlist_len,batch_abort_counts_,batch_abort_rate,batch_commit_counts_,bytes_flushed_per_sec,commit_counts_,commits_per_fdatasync,committer_cpu_ns_per_tx,committer_event_ns_per_tx,committer_num,cycles_per_acked_tx,cycles_per_logical_tx,dep_wait_conditions_per_tx,derived_acked_commits,derived_logical_commits,durable_ack_tps,exit_code,experiment,fdatasync_ns_per_tx,fdatasync_per_sec,flush_us,flusher_cpu_ns_per_tx,frontier_alloc_count_per_tx,frontier_bytes_per_tx,frontier_collect_ns_per_tx,frontier_entries_per_tx,frontier_merge_ns_per_tx,frontier_nonzero_entries_per_tx,frontier_publish_ns_per_tx,frontier_shared_ptr_count_per_tx,global_atomic_per_tx,group_size,instructions_per_acked_tx,instructions_per_logical_tx,logger_num,logical_minus_acked,logical_tps,lsn_alloc_ns_per_tx,max_pending,max_ready_queue_len,max_waitlist_len,maxrss,mode,payload_build_ns_per_tx,pending_commits,perf_context_switches,perf_cycles,perf_instructions,perf_task_clock_ms,perfstat_log,queue_wait_us_per_acked_tx,read_frontier_updates_per_tx,read_only_frontier_collect_skipped_per_tx,ready_queue_push_ns_per_tx,repeat,skip_fdatasync,skip_read_only,stderr_log,stdout_log,straggler_logger,straggler_sleep_us,system,tx_breakdown_abort_cleanup_ns,tx_breakdown_commit_cleanup_ns,tx_breakdown_delete_ns,tx_breakdown_insert_ns,tx_breakdown_maintenance_ns,tx_breakdown_node_validation_ns,tx_breakdown_read_ns,tx_breakdown_ssn_exclusion_ns,tx_breakdown_ssn_finalize_eta_ns,tx_breakdown_ssn_finalize_pi_ns,tx_breakdown_total_accounted_ns,tx_breakdown_update_ns,tx_breakdown_version_install_ns,tx_breakdown_wal_log_ns,version_install_ns_per_tx,waiting_conditions_per_tx,waitlist_pops_per_tx,waitlist_registration_ns_per_tx,waitlist_registrations_per_tx,wal_enqueue_ns_per_tx,wal_stats_ack_latency_max_us,wal_stats_ack_latency_p50_us,wal_stats_ack_latency_p90_us,wal_stats_ack_latency_p95_us,wal_stats_ack_latency_p999_us,wal_stats_ack_latency_p99_us,wal_stats_ack_latency_samples,wal_stats_ack_process_ns,wal_stats_acked_commits,wal_stats_async_acked_commits,wal_stats_avg_accounted_ns_per_commit,wal_stats_avg_batch_size,wal_stats_avg_ready_queue_len,wal_stats_avg_waitlist_len,wal_stats_bytes,wal_stats_commits,wal_stats_committer_cpu_ns,wal_stats_committer_event_ns,wal_stats_committer_idle_wait_ns,wal_stats_committer_idle_waits,wal_stats_committer_num,wal_stats_committer_queue_wait_ns,wal_stats_dep_frontier_bytes,wal_stats_dep_frontier_entries,wal_stats_dep_frontier_nonzero_entries,wal_stats_dep_wait_conditions,wal_stats_durable_global_lsn,wal_stats_durable_lag_avg,wal_stats_durable_lag_max,wal_stats_durable_mode,wal_stats_fdatasync_count,wal_stats_fdatasync_ns,wal_stats_flushed_commits,wal_stats_flusher_batches,wal_stats_flusher_cpu_ns,wal_stats_flusher_idle_wait_ns,wal_stats_flusher_idle_waits,wal_stats_frontier_alloc_count,wal_stats_frontier_collect_ns,wal_stats_frontier_merge_ns,wal_stats_frontier_publish_ns,wal_stats_frontier_shared_ptr_count,wal_stats_global_atomic_count,wal_stats_logger_num,wal_stats_logical_commits,wal_stats_logical_minus_acked,wal_stats_lsn_alloc_ns,wal_stats_max_pending_commits,wal_stats_max_ready_queue_len,wal_stats_max_waitlist_len,wal_stats_measured_ack_latency_max_us,wal_stats_measured_ack_latency_p50_us,wal_stats_measured_ack_latency_p90_us,wal_stats_measured_ack_latency_p95_us,wal_stats_measured_ack_latency_p999_us,wal_stats_measured_ack_latency_p99_us,wal_stats_measured_acked_commits,wal_stats_measured_durable_global_lsn,wal_stats_measured_logical_commits,wal_stats_measured_logical_minus_acked,wal_stats_measurement_pending_commits,wal_stats_measurement_stop_recorded,wal_stats_mutex_wait_ns,wal_stats_notify_wait_ns,wal_stats_payload_build_ns,wal_stats_read_frontier_updates,wal_stats_read_only_commits,wal_stats_read_only_fast_path_acks,wal_stats_read_only_frontier_collect_skipped,wal_stats_ready_queue_push_ns,wal_stats_shutdown_drain_acked_commits,wal_stats_total_accounted_ns,wal_stats_version_install_ns,wal_stats_waitlist_pops,wal_stats_waitlist_registration_ns,wal_stats_waitlist_registrations,wal_stats_wal_enqueue_ns,wal_stats_worker_stall_ns,wal_stats_write_frontier_updates,wal_stats_write_ns,worker_stall_ns_per_tx,worker_threads,workload,workload_mode,write_frontier_updates_per_tx,write_ns_per_tx
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,106,0.0001,194790,131072,131072,131072,131072,131072,120.083845,4,56,0,61688,0,-nan,0,51732953.250000,1806660,1806628.000000,549.953153,440.307162,1,202176.628933,194884.461705,0.000000,1741466,1806628,435366.500000,0,frontier,0.000000,0.000000,1000,4546.646133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500345,64,175696.404200,169359.333652,7,65162,451657.000000,314.480983,65536,1,65558,557696 kB,async_global_lsn_prefix,2055.992254,65165,2080073,352083725281,305969314237,137653.280000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str1000_r2.perfstat.csv,183598.814971,0.000000,0.000000,6.467428,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str1000_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str1000_r2.out,3,1000,Global LSN prefix,58470970,2237085462,0,0,1909201815,1733836201,27068721167,1807493578,2264369251,803752432,138964237722,1956072852,2905255150,96219978844,149.052507,0.000000,1.000018,22347.683183,1.000018,414.178373,194790,131072,131072,131072,131072,131072,1806660,216946836,1806660,1806660,177045942,56,0,61688,206931813,1806660,993560764,795471248,4346450227,41441,1,319731093912845,0,0,0,0,2710566,1474,10208,async_global_lsn_prefix,0,0,1806660,32177,8214098210,27363040977,32201,0,0,0,0,0,2710566,7,1806660,0,568150150,65558,1,65558,194790,131072,131072,131072,131072,131072,1741466,2612804,1806628,65162,65165,1,0,40671107788,3714413174,0,0,0,0,11684236,65194,319861823273991,269282433,1806660,40373950173,1806660,748266245,40671107788,0,2688981075,22512.165088,32,YCSB-B,ycsb_b,0.000000,1488.397764
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,104,0.0001,3844,32,1024,1024,2048,2048,268.937977,4,25,0,137,0,-nan,0,42890816.250000,1885482,1885461.000000,480.822966,447.330189,1,151193.243715,151180.092718,0.419262,1885297,1885461,471324.250000,0,frontier,0.000000,0.000000,1000,2607.626285,3.908601,56.000624,13686.225796,7.000078,1348.505045,6.880942,13074.227946,3.908601,0.899841,64,73417.279413,73410.893477,7,164,471365.250000,161.072743,65536,1,244,657552 kB,async_dep_frontier_lsn,1467.421860,42,3380042,285044168797,138413376626,113183.900000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str1000_r2.perfstat.csv,380.924986,3.507826,0.000000,8.837355,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str1000_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str1000_r2.out,3,1000,Dep frontier + separate LSN,62519198,1288320553,0,0,1158553822,920134954,54704861612,1009950218,1381886720,869112342,145236116300,5443835752,1929527607,76467413522,147.710415,0.419262,0.419262,21369.156291,0.419262,202.873631,3844,32,1024,1024,2048,2048,1885482,507072067,1885482,1885482,433782,25,0,137,171563265,1885482,906572951,843423625,4106243345,38128,1,718156732864,105586992,13198374,12973747,790502,1696616,17,26,async_dep_frontier_lsn,0,0,755532,29852,4916577662,30820782889,29862,7369514,25804844976,2542553670,24650946898,7369514,1696616,7,1885482,0,303696375,241,1,244,3844,32,1024,1024,2048,2048,1885297,1696188,1885461,164,42,1,0,0,2766766687,6613869,1129950,12170,0,16662488,185,817888498021,278502226,790502,40290710790,790502,382510320,0,941084,1344075035,0.000000,32,YCSB-B,ycsb_b,0.499127,712.862814
2100,5,10,10,100,10000,0,50,32,1,10,0,50,100000,0,0,6666,0.0054,4086,512,1024,1024,1024,1024,196.148260,4,39,0,172,0,-nan,0,242888452.000000,1219314,1219292.000000,944.089393,819.493922,1,218330.834678,218302.721690,1.093645,1219135,1219292,304783.750000,0,cstamp,0.000000,0.000000,1000,6437.964761,5.987582,56.001010,28667.403129,7.000126,2146.662119,6.981571,31765.267798,5.987582,5.999606,64,140642.494063,140624.384479,7,157,304823.000000,1072.390759,65536,2,326,3059892 kB,async_dep_frontier_lsn,7777.689863,159,3741788,266174762135,171462187000,105938.950000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_lsn_str0_r3.perfstat.csv,704.442600,4.988487,0.000000,16.273943,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_lsn_str0_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_lsn_str0_r3.out,3,0,Dep frontier + separate LSN,3787600156,431729954,0,0,415056400,239957479,21989831455,349483132,822191640,733015925,153752230706,40458130153,1173257682,83351976730,1769.159911,1.093645,1.093645,22834.360244,1.093645,461.753213,4086,512,1024,1024,1024,1024,1219314,239162004,1219314,1219314,804060,39,0,172,971553808,1219314,1151120644,999202383,3956529787,36588,1,858810629138,68281584,8535198,8512574,1333473,7315272,22,39,async_dep_frontier_lsn,0,0,1218101,31013,7849758929,31917459557,31138,7300611,34953935296,2617407948,38731136904,7300611,7315272,7,1219314,0,1307557473,301,2,326,4086,512,1024,1024,1024,1024,1219135,7313428,1219292,157,159,1,0,0,9483275028,6082422,1213,0,0,19842689,179,980402265807,2157122526,1333473,27841752771,1333473,563011999,0,6097171,2678229648,0.000000,32,YCSB-A,ycsb_a,5.000583,2196.544920
2100,5,10,10,100,10000,0,50,32,1,10,0,50,100000,0,0,6679,0.0054,3656,512,1024,1024,1024,1024,149.464264,4,39,0,174,0,-nan,0,251666702.250000,1230434,1230419.000000,827.486360,697.866272,1,213444.516489,213410.168829,1.095058,1230221,1230419,307555.250000,0,cstamp,0.000000,0.000000,1000,6482.848723,5.991397,56.000683,32374.930550,7.000085,2114.728158,6.982148,35703.905978,5.991397,0.000000,64,140962.234538,140939.550783,7,198,307604.750000,0.000000,65536,1,340,3071608 kB,async_dep_frontier_cstamp,5891.145015,199,3929697,262583926520,173414701135,104841.250000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_cstamp_str0_r3.perfstat.csv,698.395626,4.992252,0.000000,15.669465,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_cstamp_str0_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_cstamp_str0_r3.out,3,0,Dep frontier + cstamp,3624882548,413937281,0,0,398300388,227530636,23654383070,333607850,782554305,694048189,153981496973,43760021329,1180179283,78912052094,1742.785593,1.095058,1.095058,16861.768976,1.095058,463.483129,3656,512,1024,1024,1024,1024,1230434,183903670,1230434,1230434,796445,39,0,174,1006666809,1230434,1018154940,858667920,4103028371,38189,1,859180965171,68904304,8613038,8590967,1347380,0,27,44,async_dep_frontier_cstamp,0,0,1229247,31001,7976620243,31905911080,31128,7371929,39834729672,2602001706,43930764289,7371929,0,7,1230434,0,0,310,1,340,3656,512,1024,1024,1024,1024,1230221,0,1230419,198,199,1,0,0,7248576758,6142562,1187,2,0,19280007,213,979973553419,2144356507,1347380,20747040922,1347380,570278448,0,6148387,2652988349,0.000000,32,YCSB-A,ycsb_a,4.996986,2156.166598
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,99,0.0001,2189,32,512,1024,1024,1024,258.724462,4,22,0,91,0,-nan,0,41771716.000000,1837191,1837171.000000,495.584998,447.107209,1,152698.560877,152689.916798,0.412193,1837067,1837171,459266.750000,0,cstamp,0.000000,0.000000,1000,2890.583745,3.904438,56.000610,16813.007330,7.000076,1400.642449,6.879242,15356.393207,3.904438,0.899475,64,74546.203320,74541.983351,7,104,459292.750000,153.676761,65536,1,184,634660 kB,async_dep_frontier_lsn,1487.368166,99,3553497,280517487134,136946370095,111574.710000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_lsn_str0_r3.perfstat.csv,266.629094,3.504036,0.000000,11.672752,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_lsn_str0_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_lsn_str0_r3.out,3,0,Dep frontier + separate LSN,64255660,1192768641,0,0,1081965989,859583860,58128736145,943106677,1288407220,851152330,145964679450,5881923024,1810986202,73861793702,148.641158,0.412193,0.412193,18749.469386,0.412193,206.166470,2189,32,512,1024,1024,1024,1837191,475321079,1837191,1837191,322384,22,0,91,167086864,1837191,910474386,821412398,4126413599,39011,1,489815510451,102882696,12860337,12638344,757269,1652489,14,21,async_dep_frontier_lsn,0,0,735488,32121,5310496629,33212678840,32159,7173121,30888369489,2573219688,28212320264,7173121,1652489,7,1837191,0,282330489,181,1,184,2189,32,512,1024,1024,1024,1837067,1652117,1837171,104,99,1,0,0,2732549661,6437513,1101703,12021,0,21444842,124,592282454003,273079225,757269,34445981422,757269,378763060,0,917001,1362151935,0.000000,32,YCSB-B,ycsb_b,0.499138,741.439929
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,103,0.0001,1863,32,512,512,1024,1024,269.057480,4,23,0,91,0,-nan,0,43899857.500000,1877213,1877196.000000,502.287603,445.576689,1,147733.361287,147725.884886,0.413268,1877101,1877196,469275.250000,0,cstamp,0.000000,0.000000,1000,2542.346551,3.914851,56.000507,16082.743874,7.000063,1399.641752,6.878443,14175.498143,3.914851,0.000000,64,75236.763117,75232.955580,7,95,469299.000000,0.000000,65536,1,175,695232 kB,async_dep_frontier_cstamp,1230.942647,93,3602620,277310440205,141227003283,110342.510000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_cstamp_str0_r3.perfstat.csv,262.870127,3.513400,0.000000,9.607492,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_cstamp_str0_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_cstamp_str0_r3.out,3,0,Dep frontier + cstamp,51783021,1172078003,0,0,1034886327,844263832,57789317833,930799648,1277971429,852866157,146280113610,5760666998,1785324840,74780155522,153.872917,0.413268,0.413268,19832.404063,0.413268,186.795920,1863,32,512,512,1024,1024,1877213,505073626,1877213,1877213,317264,23,0,91,175599430,1877213,942892279,836434779,4106988522,39168,1,493433777864,105123928,13140491,12912186,775785,0,12,20,async_dep_frontier_cstamp,0,0,753486,32388,4772482777,33447158554,32413,7348943,30190462469,2627401898,26610188412,7348943,0,7,1877213,0,0,172,1,175,1863,32,512,512,1024,1024,1877101,0,1877196,95,93,1,0,0,2310720613,6595340,1123727,12257,0,18035145,112,595572915748,288849625,775785,37229309578,775785,350652554,0,939153,1172009185,0.000000,32,YCSB-B,ycsb_b,0.500296,624.340338
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,98,0.0000,3860,1024,1024,1024,1024,1024,157.754863,4,62,0,481,0,-nan,0,62659222.000000,2182372,2182348.000000,609.540301,563.296014,1,122557.214566,122524.586524,0.000000,2181767,2182348,545441.750000,0,frontier,0.000000,0.000000,1000,5139.710517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500654,64,53253.487531,53239.310014,7,581,545587.000000,283.812424,65536,1,1034,606972 kB,async_global_lsn_prefix,2051.007957,597,2966160,267391286352,116186701730,106016.660000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str0_r3.perfstat.csv,1129.805296,0.000000,0.000000,7.573613,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str0_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str0_r3.out,3,0,Global LSN prefix,51424022,2047235982,0,0,1694104186,1621241321,26664937233,1694844543,2112755828,950345431,139862826267,2065054185,2785693216,98175190320,150.661964,0.000000,1.000011,36101.406639,1.000011,449.782454,3860,1024,1024,1024,1024,1024,2182372,344276009,2182372,2182372,1170946,62,0,481,250636888,2182372,1330229056,1229307929,3720851524,38051,1,2464971912320,0,0,0,0,3274949,46,76,async_global_lsn_prefix,0,0,2182372,34948,11216636968,30824560346,34985,0,0,0,0,0,3274949,7,2182372,0,619377476,1034,1,1034,3860,1024,1024,1024,1024,1024,2181767,3274019,2182348,581,597,1,0,0,4476013114,0,0,0,0,16528260,605,2555441742953,328796835,2182372,78785832576,2182372,981581840,0,0,3688116594,0.000000,32,YCSB-B,ycsb_b,0.000000,1689.976390
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,110,0.0001,1914,32,512,1024,1024,1024,261.119544,4,23,0,94,0,-nan,0,42978960.750000,1887055,1887032.000000,477.124638,456.090659,1,150619.884731,150610.386341,0.413159,1886913,1887032,471728.250000,0,frontier,0.000000,0.000000,1000,2768.021000,3.911310,56.000683,14737.610467,7.000085,1365.040762,6.882042,14070.841816,3.911310,0.900790,64,74232.676234,74227.994974,7,119,471758.000000,146.702807,65536,1,184,667192 kB,async_dep_frontier_lsn,1474.599273,119,3562486,284206618557,140070601811,112972.050000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str0_r3.perfstat.csv,267.944957,3.510224,0.000000,10.848632,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str0_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str0_r3.out,3,0,Dep frontier + separate LSN,59601456,1184702705,0,0,1070632331,852465422,56515985933,937038673,1282460347,877535626,146127530802,5696487588,1817185785,75833434936,150.596049,0.413159,0.413159,20035.310213,0.413159,197.823442,1914,32,512,1024,1024,1024,1887055,492740935,1887055,1887055,321553,23,0,94,171915843,1887055,900349459,860657668,4088672465,38808,1,505588822815,105675080,13209385,12986634,779644,1699819,15,26,async_dep_frontier_lsn,0,0,756735,32162,5223344203,33211641448,32180,7380768,27810342554,2575875600,26552128773,7380768,1699819,7,1887055,0,276832891,181,1,184,1914,32,512,1024,1024,1024,1886913,1699390,1887032,119,119,1,0,0,2782616016,6623905,1130320,11983,0,20471716,142,606789162961,284179563,779644,37807271502,779644,373299166,0,943084,1363923762,0.000000,32,YCSB-B,ycsb_b,0.499771,722.787829
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,109,0.0001,3235,1024,1024,1024,1024,1024,155.178003,4,62,0,491,0,-nan,0,62278109.250000,2171521,2171494.000000,610.453619,579.150134,1,121428.119493,121403.570982,0.000000,2171055,2171494,542763.750000,0,frontier,0.000000,0.000000,1000,5034.588509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499952,64,53217.698188,53206.939434,7,439,542873.500000,281.336980,65536,1,941,610980 kB,async_global_lsn_prefix,2039.781850,452,2946989,263627125965,115538549739,104621.360000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str100_r3.perfstat.csv,1158.434386,0.000000,0.000000,9.168931,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str100_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str100_r3.out,3,100,Global LSN prefix,59258075,2012443833,0,0,1712841884,1556772103,26540144340,1638265158,2085188624,951982406,139913375953,2049929469,2720153957,98586396104,151.348976,0.000000,1.000012,36703.155879,1.000012,435.624261,3235,1024,1024,1024,1024,1024,2171521,336968102,2171521,2171521,1200170,62,0,491,249112437,2171521,1325596371,1257621042,3689767320,37451,1,2515024765645,0,0,0,0,3257136,40,63,async_global_lsn_prefix,0,0,2171521,34836,10932578739,30121401363,34870,0,0,0,0,0,3257136,7,2171521,0,610921563,941,1,941,3235,1024,1024,1024,1024,1024,2171055,3256436,2171494,439,452,1,0,0,4429374049,0,0,0,0,19910279,466,2606195627687,328653394,2171521,79700682772,2171521,945955468,0,0,3540775373,0.000000,32,YCSB-B,ycsb_b,0.000000,1630.571106
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,92,0.0001,2382,32,512,1024,1024,1024,273.033665,4,22,0,94,0,-nan,0,40880369.750000,1794159,1794141.000000,520.423682,464.821066,1,148610.904696,148601.130611,0.413496,1794023,1794141,448505.750000,0,frontier,0.000000,0.000000,1000,2754.714126,3.913537,56.000562,18771.914912,7.000070,1369.053642,6.875539,15847.927701,3.913537,0.901606,64,75016.356800,75011.423002,7,118,448535.250000,164.611493,65536,1,186,627404 kB,async_dep_frontier_lsn,1518.919623,116,3612900,266611381076,134581069476,106207.110000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str100_r3.perfstat.csv,282.286296,3.512208,0.000000,10.284306,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str100_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str100_r3.out,3,100,Dep frontier + separate LSN,53745859,1013678687,0,0,927413164,723304115,59656373301,800334244,1125006935,834342586,147742463014,6137301379,1607686994,74863275750,147.483328,0.413496,0.413496,19821.470092,0.413496,199.824088,2382,32,512,1024,1024,1024,1794159,489860893,1794159,1794159,341565,22,0,94,163521479,1794159,933713465,833954533,4110875627,38961,1,506428107506,100472904,12559113,12335687,741871,1617609,16,29,async_dep_frontier_lsn,0,0,719940,31628,4942345557,32688924977,31641,7021437,33679462192,2456275271,28433416854,7021437,1617609,7,1794159,0,295336228,184,1,186,2382,32,512,1024,1024,1024,1794023,1617241,1794141,118,116,1,0,0,2725155972,6301396,1074219,11975,0,18451495,136,612822208768,264605885,741871,35562512173,741871,358512589,0,897669,1276557177,0.000000,32,YCSB-B,ycsb_b,0.500334,711.514411
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,141,0.0001,3689,1024,1024,1024,1024,1024,126.988937,4,63,0,598,0,-nan,0,67641091.250000,2355621,2355597.000000,546.828443,488.216422,1,128954.093900,128927.871668,0.000000,2355118,2355597,588779.500000,0,frontier,0.000000,0.000000,1000,4629.358522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500153,64,52045.003135,52034.420019,7,479,588899.250000,290.043772,65536,2,977,648068 kB,async_global_lsn_prefix,2005.055553,480,2907606,303702107717,122572123693,120085.070000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str500_r3.perfstat.csv,1285.362600,0.000000,0.000000,7.676817,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str500_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str500_r3.out,3,500,Global LSN prefix,84255526,2515470862,0,0,2141468850,1962002034,31588956394,2050664428,2559523723,1009354156,135600279898,2351132908,3333372636,86004078381,149.351737,0.000000,1.000010,27767.189885,1.000010,434.896704,3689,1024,1024,1024,1024,1024,2355621,299134758,2355621,2355621,1317981,63,0,598,270564365,2355621,1288107441,1150041138,3795062756,38779,1,3027180595315,0,0,0,0,3533755,49,72,async_global_lsn_prefix,0,0,2355621,37191,10904903047,27407520991,37229,0,0,0,0,0,3533755,7,2355621,0,683226239,977,2,977,3689,1024,1024,1024,1024,1024,2355118,3533000,2355597,479,480,1,0,0,4723102846,0,0,0,0,18083486,503,3104664942966,351812504,2355621,65408309192,2355621,1024441372,0,0,3826196116,0.000000,32,YCSB-B,ycsb_b,0.000000,1624.299961
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,98,0.0001,3102,32,512,1024,2048,2048,267.404338,4,24,0,113,0,-nan,0,42173711.000000,1848342,1848328.000000,478.297579,445.948084,1,147999.792098,147990.824006,0.416727,1848216,1848328,462054.000000,0,frontier,0.000000,0.000000,1000,2669.586932,3.918253,56.000424,16702.246959,7.000053,1355.621080,6.878693,14968.891836,3.918253,0.902586,64,74629.853274,74625.331055,7,112,462082.000000,160.965004,65536,1,213,650324 kB,async_dep_frontier_lsn,1504.937438,106,3579279,273535583753,137932088898,108859.910000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str500_r3.perfstat.csv,324.779832,3.516442,0.000000,8.734595,3,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str500_r3.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str500_r3.out,3,500,Dep frontier + separate LSN,56891938,1047712677,0,0,954811973,734126789,57397443540,818144841,1154632389,853456212,147526243065,5900333674,1646860093,76961828939,149.329658,0.416727,0.416727,20463.775624,0.416727,207.844243,3102,32,512,1024,2048,2048,1848342,494250925,1848342,1848342,381692,24,0,113,168694844,1848342,884050808,824258330,4126934989,38687,1,600263281147,103507152,12938394,12714081,770249,1668275,14,24,async_dep_frontier_lsn,0,0,742566,30618,4934272275,31633156884,30633,7242216,30871230718,2505632400,27667421909,7242216,1668275,7,1848342,0,297516123,208,1,213,3102,32,512,1024,2048,2048,1848216,1667940,1848328,112,106,1,0,0,2781618005,6499538,1105776,11979,0,16144397,126,705498986853,276010189,770249,37823769471,770249,384164334,0,925709,1293688905,0.000000,32,YCSB-B,ycsb_b,0.500836,699.923880
