FLAGS_clocks_per_us,FLAGS_extime,FLAGS_gc_inter_us,FLAGS_max_ope,FLAGS_pre_reserve_tmt_element,FLAGS_pre_reserve_version,FLAGS_rmw,FLAGS_rratio,FLAGS_thread_num,FLAGS_ycsb,FLAGS_ycsb_max_ope,FLAGS_ycsb_rmw,FLAGS_ycsb_rratio,FLAGS_ycsb_tuple_num,FLAGS_ycsb_zipf_skew,FLAGS_zipf_skew,abort_counts_,abort_rate,ack_latency_max_us,ack_latency_p50_us,ack_latency_p90_us,ack_latency_p95_us,ack_latency_p999_us,ack_latency_p99_us,ack_process_ns_per_tx,actual_extime,avg_batch_size,avg_ready_queue_len,avg_waitlist_len,batch_abort_counts_,batch_abort_rate,batch_commit_counts_,bytes_flushed_per_sec,commit_counts_,commits_per_fdatasync,committer_event_ns_per_tx,committer_num,dep_wait_conditions_per_tx,derived_acked_commits,derived_logical_commits,durable_ack_tps,exit_code,fdatasync_ns_per_tx,fdatasync_per_sec,flush_us,frontier_alloc_count_per_tx,frontier_bytes_per_tx,frontier_collect_ns_per_tx,frontier_entries_per_tx,frontier_merge_ns_per_tx,frontier_nonzero_entries_per_tx,frontier_publish_ns_per_tx,frontier_shared_ptr_count_per_tx,global_atomic_per_tx,group_size,logger_num,logical_minus_acked,logical_tps,lsn_alloc_ns_per_tx,max_pending,max_ready_queue_len,max_waitlist_len,maxrss,mode,payload_build_ns_per_tx,pending_commits,queue_wait_us_per_acked_tx,read_frontier_updates_per_tx,ready_queue_push_ns_per_tx,repeat,seconds,stderr_log,stdout_log,thread_num,tx_breakdown_abort_cleanup_ns,tx_breakdown_commit_cleanup_ns,tx_breakdown_delete_ns,tx_breakdown_insert_ns,tx_breakdown_maintenance_ns,tx_breakdown_node_validation_ns,tx_breakdown_read_ns,tx_breakdown_ssn_exclusion_ns,tx_breakdown_ssn_finalize_eta_ns,tx_breakdown_ssn_finalize_pi_ns,tx_breakdown_total_accounted_ns,tx_breakdown_update_ns,tx_breakdown_version_install_ns,tx_breakdown_wal_log_ns,version_install_ns_per_tx,waiting_conditions_per_tx,waitlist_pops_per_tx,waitlist_registration_ns_per_tx,waitlist_registrations_per_tx,wal_enqueue_ns_per_tx,wal_stats_ack_latency_max_us,wal_stats_ack_latency_p50_us,wal_stats_ack_latency_p90_us,wal_stats_ack_latency_p95_us,wal_stats_ack_latency_p999_us,wal_stats_ack_latency_p99_us,wal_stats_ack_latency_samples,wal_stats_ack_process_ns,wal_stats_acked_commits,wal_stats_async_acked_commits,wal_stats_avg_accounted_ns_per_commit,wal_stats_avg_batch_size,wal_stats_avg_ready_queue_len,wal_stats_avg_waitlist_len,wal_stats_bytes,wal_stats_commits,wal_stats_committer_event_ns,wal_stats_committer_num,wal_stats_committer_queue_wait_ns,wal_stats_dep_frontier_bytes,wal_stats_dep_frontier_entries,wal_stats_dep_frontier_nonzero_entries,wal_stats_dep_wait_conditions,wal_stats_durable_global_lsn,wal_stats_durable_mode,wal_stats_fdatasync_count,wal_stats_fdatasync_ns,wal_stats_flushed_commits,wal_stats_flusher_batches,wal_stats_frontier_alloc_count,wal_stats_frontier_collect_ns,wal_stats_frontier_merge_ns,wal_stats_frontier_publish_ns,wal_stats_frontier_shared_ptr_count,wal_stats_global_atomic_count,wal_stats_logger_num,wal_stats_logical_commits,wal_stats_logical_minus_acked,wal_stats_lsn_alloc_ns,wal_stats_max_pending_commits,wal_stats_max_ready_queue_len,wal_stats_max_waitlist_len,wal_stats_measured_ack_latency_max_us,wal_stats_measured_ack_latency_p50_us,wal_stats_measured_ack_latency_p90_us,wal_stats_measured_ack_latency_p95_us,wal_stats_measured_ack_latency_p999_us,wal_stats_measured_ack_latency_p99_us,wal_stats_measured_acked_commits,wal_stats_measured_durable_global_lsn,wal_stats_measured_logical_commits,wal_stats_measured_logical_minus_acked,wal_stats_measurement_pending_commits,wal_stats_measurement_stop_recorded,wal_stats_mutex_wait_ns,wal_stats_notify_wait_ns,wal_stats_payload_build_ns,wal_stats_read_frontier_updates,wal_stats_ready_queue_push_ns,wal_stats_shutdown_drain_acked_commits,wal_stats_total_accounted_ns,wal_stats_version_install_ns,wal_stats_waitlist_pops,wal_stats_waitlist_registration_ns,wal_stats_waitlist_registrations,wal_stats_wal_enqueue_ns,wal_stats_worker_stall_ns,wal_stats_write_frontier_updates,wal_stats_write_ns,worker_stall_ns_per_tx,worker_threads,workload_mode,write_frontier_updates_per_tx,write_ns_per_tx
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,2,0.0000,6258,256,256,256,4096,2048,158.743770,4,7,0,52,0,-nan,0,19924666.000000,697207,7.510325,575.287377,1,1.003719,697185,697206,174296.250000,0,13965.842291,23208.250000,100,10.499392,64.000092,2151.207799,8.000011,923.456515,3.874924,9857.662275,10.499392,0.000000,8,8,21,174301.500000,0.000000,65536,2,1133,366228 kB,ermia_async_dep_frontier_cstamp,1215.591165,21,342.674235,9.499332,84.485017,2,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_r2.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_r2.out,4,700767,85485044,0,0,96220648,71630140,6912481477,29989425,51688224,168568063,18646997261,714287909,269698819,10246246745,93.642324,1.003719,1.003719,1275.519324,1.003719,248.630187,6258,256,256,256,4096,2048,697207,110677109,697207,697207,377713,7,0,52,79698664,697207,401093811,1,238907336699,44621248,5577656,2701620,699799,0,async_dep_frontier_cstamp,92833,9737069040,697207,92833,7320239,1499834985,643839423,6872821284,7320239,0,8,697207,0,0,1088,2,1133,6258,256,256,256,4096,2048,697185,0,697206,21,21,1,0,0,847517454,6622991,58903461,22,263344559531,65287990,699799,889299726,699799,173346458,0,348725,3137532091,0.000000,4,ycsb_b,0.500175,4500.150732
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,1,0.0000,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1402259.250000,51465,51465.000000,0.000000,0,0.000000,51465,51465,12866.250000,0,81323.467424,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,0,12866.250000,0.000000,0,0,0,230364 kB,ermia_single_wal,1829.916526,0,0.000000,0.000000,0.000000,2,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th8_r2.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th8_r2.out,8,376,10615740,0,0,6597471,1552603,293921311,1523322,11402918,16759777,39922115238,19069357,21425012,39539247351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,766483,,,,5609037,51465,,,,,,,,,,,4185312251,,,,,,,,,,,,,,,,,,,,,,,,,,,,34785637152,0,94176654,,,,39447087301,,,,,,,,381961244,0.000000,8,ycsb_b,0.000000,7421.767104
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,3,0.0000,4193,128,128,128,256,128,0.000000,4,0,0,0,0,-nan,0,6986131.250000,251877,0.999968,0.000000,0,0.000000,251869,251869,62967.250000,0,119965.244484,62969.250000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500367,0,8,0,62967.250000,159.396929,0,0,0,253420 kB,ermia_plain_pwal,1993.180185,0,0.000000,0.000000,0.000000,2,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th8_r2.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th8_r2.out,8,2451127,47207882,0,0,43190091,25308418,1327420026,23712913,36468400,60366793,39351256694,132229021,103694731,37549207292,73.919287,0.000000,0.000000,0.000000,0.000000,0.000000,4193,128,128,128,256,128,251877,0,251877,0,146563,0,0,0,27944525,251877,0,1,0,0,0,0,0,377896,sync,251877,30215526163,0,0,0,0,0,0,0,377896,8,251877,0,40147145,0,0,0,4193,128,128,128,256,128,251869,377884,251869,0,0,1,29371994,1733739835,502020300,0,0,8,36915909819,18617977,0,0,0,0,0,0,4376486405,0.000000,8,ycsb_b,0.000000,17376.042328
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,14,0.0000,5954,256,256,256,4096,512,182.912319,4,6,0,65,0,-nan,0,28997139.500000,1014934,6.783631,656.555101,1,1.005108,1014873,1014933,253718.250000,0,17621.798002,37403.750000,100,10.499938,64.000063,3799.347634,8.000008,1104.602067,7.791909,15315.705733,10.499938,0.000000,8,8,60,253733.250000,0.000000,65536,1,1163,475016 kB,ermia_async_dep_frontier_cstamp,1607.266474,60,322.684286,9.499813,120.083213,2,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_r2.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_r2.out,8,8872684,146702801,0,0,143815215,114251057,12464360018,61514158,107154016,277410905,37807215394,1303956240,433699437,22745478863,109.825371,1.005108,1.005108,2544.686593,1.005108,291.365507,5954,256,256,256,4096,512,1014934,185643749,1014934,1014934,371783,6,0,65,115988558,1014934,666359438,1,327483569476,64955776,8119472,7908266,1020117,0,async_dep_frontier_cstamp,149615,17884944312,1014934,149615,10656734,3856083292,1121097090,15544415167,10656734,0,8,1014934,0,0,1116,1,1163,5954,256,256,256,4096,512,1014873,0,1014933,60,60,1,0,0,1631267784,9641674,121876416,61,377335364392,111465393,1020117,2582686398,1020117,295716468,0,507176,5850239409,0.000000,8,ycsb_b,0.499714,5764.163161
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,2,0.0000,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1320090.000000,48638,48638.000000,0.000000,0,0.000000,48638,48638,12159.500000,0,86472.601772,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,16,0,12159.500000,0.000000,0,0,0,240748 kB,ermia_single_wal,1905.835766,0,0.000000,0.000000,0.000000,2,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th16_r2.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th16_r2.out,16,1284404,9694344,0,0,7563238,1492809,285964593,1471245,40162463,39564887,79920898623,21687760,25027415,79486985465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,1632065,,,,5280360,48638,,,,,,,,,,,4205854405,,,,,,,,,,,,,,,,,,,,,,,,,,,,74745994716,0,92696040,,,,79380406399,,,,,,,,335861238,0.000000,16,ycsb_b,0.000000,6905.325836
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,8,0.0000,3961,128,256,256,256,256,0.000000,4,0,0,0,0,-nan,0,9808216.250000,350758,0.999954,0.000000,0,0.000000,350742,350742,87685.500000,0,170061.501223,87689.500000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500599,0,16,0,87685.500000,266.154398,0,0,0,267936 kB,ermia_plain_pwal,2269.159185,0,0.000000,0.000000,0.000000,2,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th16_r2.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th16_r2.out,16,6070932,119289958,0,0,86817440,57385583,2156962548,58224620,102422140,146795272,78401015621,220641649,222772157,75223633322,135.897209,0.000000,0.000000,0.000000,0.000000,0.000000,3961,128,256,256,256,256,350758,0,350758,0,207620,0,0,0,39232865,350758,0,1,0,0,0,0,0,526323,sync,350758,59647711062,0,0,0,0,0,0,0,526323,16,350758,0,93351526,0,0,0,3961,128,256,256,256,256,350742,526294,350742,0,0,1,51286020,5249056408,795889431,0,0,16,72824582450,47664859,0,0,0,0,0,0,6939623144,0.000000,16,ycsb_b,0.000000,19785.549333
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,31,0.0000,6009,256,256,512,4096,1024,235.386670,4,6,0,71,0,-nan,0,28284290.500000,985840,6.986174,1200.033595,1,1.004972,985761,985826,246440.250000,0,18704.179358,35277.750000,100,10.500321,64.000909,13240.420976,8.000114,1278.230865,7.787634,37643.708063,10.500321,0.000000,8,8,65,246456.500000,0.000000,65536,2,1216,450340 kB,ermia_async_dep_frontier_cstamp,2129.301669,68,369.907030,9.500010,126.439086,2,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_r2.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_r2.out,16,16814591,185417726,0,0,176761062,153413115,21938468183,87042561,165778130,391226453,77045468444,2437688068,535820353,50957038202,140.392607,1.004972,1.004972,7556.430631,1.004972,484.784269,6009,256,256,512,4096,1024,985840,232050299,985840,985840,458252,6,0,71,113137162,985840,1183024319,1,364639923624,63093760,7886720,7677252,990728,0,async_dep_frontier_cstamp,141111,18439066320,985840,141111,10351489,13052751249,1260113221,37110146145,10351489,0,8,985840,0,0,1168,2,1216,6009,256,256,512,4096,1024,985761,0,985826,65,68,1,0,0,2099120947,9365357,124646938,79,451763210278,138402682,990728,7449325783,990728,477912937,0,492540,5556725814,0.000000,16,ycsb_b,0.499622,5636.619255
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,5,0.0001,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1329618.250000,48540,48540.000000,0.000000,0,0.000000,48540,48540,12135.000000,0,85707.474990,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,0,12135.000000,0.000000,0,0,0,263860 kB,ermia_single_wal,1961.962897,0,0.000000,0.000000,0.000000,2,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th32_r2.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th32_r2.out,32,3851999,9196735,0,0,11429299,1530011,292775736,1487039,137499471,147683316,159963381467,30057933,25573068,159302296860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,3279497,,,,5318473,48540,,,,,,,,,,,4160240836,,,,,,,,,,,,,,,,,,,,,,,,,,,,154571915784,0,95233679,,,,159186816927,,,,,,,,359426628,0.000000,32,ycsb_b,0.000000,7404.751298
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,31,0.0001,4415,256,256,256,512,512,0.000000,4,0,0,0,0,-nan,0,12187940.750000,433465,0.999926,0.000000,0,0.000000,433433,433433,108358.250000,0,275797.481304,108366.250000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500638,0,32,0,108358.250000,302.425609,0,0,0,297864 kB,ermia_plain_pwal,2366.187840,0,0.000000,0.000000,0.000000,2,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th32_r2.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th32_r2.out,32,14828128,222451867,0,0,157302142,69106646,2738461866,138456854,283665870,270641277,156812310688,301356690,367761005,152248278343,151.267882,0.000000,0.000000,0.000000,0.000000,0.000000,4415,256,256,256,512,512,433465,0,433465,0,336469,0,0,0,48751763,433465,0,1,0,0,0,0,0,650426,sync,433465,119539729714,0,0,0,0,0,0,0,650426,32,433465,0,131081239,0,0,0,4415,256,256,256,512,512,433433,650381,433433,0,0,1,73178732,11807890783,1025583894,0,0,32,145847884173,65564492,0,0,0,0,0,0,13204855319,0.000000,32,ycsb_b,0.000000,30465.735925
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,43,0.0001,5866,256,256,512,4096,1024,228.005798,4,5,0,58,0,-nan,0,24002976.250000,835448,5.945888,1276.516946,1,1.003012,835390,835433,208847.500000,0,20289.803107,35126.500000,100,10.501828,64.001149,55548.996836,8.000144,1313.294348,7.747982,104106.673770,10.501828,0.000000,8,8,43,208858.250000,0.000000,65536,3,985,435152 kB,ermia_async_dep_frontier_cstamp,2537.802907,45,358.059865,9.501201,127.330797,2,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_r2.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_r2.out,32,23587841,164064022,0,0,164998289,127413548,51185269114,78333058,203605674,394980380,157277883955,5487952044,481858908,98965821077,137.215919,1.003012,1.003012,7391.721011,1.003012,499.369478,5866,256,256,512,4096,1024,835448,190483568,835448,835448,557171,5,0,58,96011905,835448,1066444382,1,299119630767,53468672,6683584,6472920,837949,0,async_dep_frontier_cstamp,140506,16950771079,835448,140506,8773574,46407465074,1097169437,86974150788,8773574,0,8,835448,0,0,955,3,985,5866,256,256,512,4096,1024,835390,0,835433,43,45,1,0,0,2120164296,7937617,106376350,58,465487882940,114634707,837949,6175287659,837949,417189741,0,416385,4748115092,0.000000,32,ycsb_b,0.498406,5683.418170
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1410759.250000,51933,51933.000000,0.000000,0,0.000000,51933,51933,12983.250000,0,79362.421543,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,12983.250000,0.000000,0,0,0,220884 kB,ermia_single_wal,1801.216991,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th1_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th1_r3.out,1,0,3458250,0,0,4210920,1553972,270095387,1525747,1592459,3676978,4933326443,17592811,15178681,4614441238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,88586,,,,5643037,51933,,,,,,,,,,,4121528638,,,,,,,,,,,,,,,,,,,,,,,,,,,,3159936,0,93542602,,,,4600577850,,,,,,,,382346674,0.000000,1,ycsb_b,0.000000,7362.306703
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,4168,64,64,64,128,128,0.000000,4,0,0,0,0,-nan,0,1369432.500000,51060,0.999980,0.000000,0,0.000000,51059,51059,12764.750000,0,79992.021426,12765.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.492058,0,1,0,12764.750000,43.312345,0,0,0,221540 kB,ermia_plain_pwal,1891.257996,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th1_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th1_r3.out,1,0,3341337,0,0,4055752,1522345,315241444,1503900,1565736,3721894,4936912258,24249518,14425712,4567284620,99.286296,0.000000,0.000000,0.000000,0.000000,0.000000,4168,64,64,64,128,128,51060,0,51060,0,88714,0,0,0,5477730,51060,0,1,0,0,0,0,0,76183,sync,51060,4084312622,0,0,0,0,0,0,0,76183,1,51060,0,2211485,0,0,0,4168,64,64,64,128,128,51059,76180,51059,0,0,1,1691147,2654019,96565742,0,0,1,4529744976,5069459,0,0,0,0,0,0,337240502,0.000000,1,ycsb_b,0.000000,6604.917879
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,5978,128,256,512,4096,4096,137.554540,4,7,0,22,0,-nan,0,8250419.500000,289368,7.996684,558.097765,1,1.000000,289355,289368,72338.750000,0,10831.505128,9046.500000,100,10.498303,64.000000,940.527795,8.000000,490.945955,0.949687,5075.762275,10.498303,0.000000,8,8,13,72342.000000,0.000000,65536,1,417,255952 kB,ermia_async_dep_frontier_cstamp,966.948225,13,358.951292,9.498303,48.333651,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th1_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th1_r3.out,1,0,11642279,0,0,21917141,8722767,2090613256,8907504,9064032,21252338,4712238465,206439895,80361905,2253317348,76.730406,1.000000,1.000000,364.381113,1.000000,185.044300,5978,128,256,512,4096,4096,289368,39803882,289368,289368,381173,7,0,22,33001678,289368,161495634,1,103864351167,18519552,2314944,274809,289368,0,async_dep_frontier_cstamp,36186,3134290976,289368,36186,3037873,272158647,142064049,1468763178,3037873,0,8,289368,0,0,417,1,417,5978,128,256,512,4096,4096,289355,0,289368,13,13,1,0,0,279803874,2748505,13986212,13,110299531295,22203324,289368,105440234,289368,53545899,0,145055,741624219,0.000000,1,ycsb_b,0.501282,2562.910270
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,0,0.0000,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1289926.000000,47786,47786.000000,0.000000,0,0.000000,47786,47786,11946.500000,0,86785.032415,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0,11946.500000,0.000000,0,0,0,221824 kB,ermia_single_wal,1750.658540,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th2_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th2_r3.out,2,0,13198006,0,0,13013159,1435895,267542656,1390770,1570154,10936216,9904942468,18129492,23912716,9553813404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,197199,,,,5159704,47786,,,,,,,,,,,4147109559,,,,,,,,,,,,,,,,,,,,,,,,,,,,4808697453,0,83656969,,,,9423388537,,,,,,,,383924556,0.000000,2,ycsb_b,0.000000,8034.247604
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,0,0.0000,3924,64,64,64,128,128,0.000000,4,0,0,0,0,-nan,0,2293849.500000,83965,0.999976,0.000000,0,0.000000,83963,83963,20990.750000,0,89356.542906,20991.250000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.502031,0,2,0,20990.750000,184.894799,0,0,0,225320 kB,ermia_plain_pwal,2085.468230,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th2_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th2_r3.out,2,0,15575454,0,0,17053964,12431730,523945080,3106376,7137158,25756376,9752906096,48366821,38331768,9061201369,131.383645,0.000000,0.000000,0.000000,0.000000,0.000000,3924,64,64,64,128,128,83965,0,83965,0,105816,0,0,0,9175398,83965,0,1,0,0,0,0,0,126115,sync,83965,7502643412,0,0,0,0,0,0,0,126115,2,83965,0,15524322,0,0,0,3924,64,64,64,128,128,83963,126112,83963,0,0,1,16031321,124604053,175102169,0,0,2,8884853759,11031365,0,0,0,0,0,0,1039917117,0.000000,2,ycsb_b,0.000000,12385.421162
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,1,0.0000,6275,128,256,256,4096,2048,139.547269,4,7,0,24,0,-nan,0,10750037.000000,377673,7.595825,501.490118,1,1.001011,377662,377672,94415.500000,0,12045.623734,12430.250000,100,10.500286,64.000169,1969.839567,8.000021,682.457000,1.905267,9235.680027,10.500286,0.000000,8,8,10,94418.000000,0.000000,65536,1,644,264312 kB,ermia_async_dep_frontier_cstamp,1144.432979,9,292.955083,9.500259,59.084629,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th2_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th2_r3.out,2,700396,43980946,0,0,64467094,41500727,3375875076,13601530,19750424,92315920,9305259145,394544506,144654586,5113867940,90.423725,1.001011,1.001011,744.600574,1.001011,256.201145,6275,128,256,256,4096,2048,377673,52703096,377673,377673,323140,7,0,24,43000148,377673,189398776,1,110638002470,24171072,3021384,719566,378054,0,async_dep_frontier_cstamp,49721,4549294807,377673,49721,3965664,743953249,257744900,3488057747,3965664,0,8,377673,0,0,637,1,644,6275,128,256,256,4096,2048,377662,0,377672,10,9,1,0,0,432220292,3587982,22314610,11,122041458788,34150509,378054,281214788,378054,96759999,0,188551,1255643545,0.000000,2,ycsb_b,0.499245,3324.693239
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,2,0.0000,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1394284.750000,51453,51453.000000,0.000000,0,0.000000,51453,51453,12863.250000,0,81552.874954,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,4,0,12863.250000,0.000000,0,0,0,224572 kB,ermia_single_wal,1744.894000,0,0.000000,0.000000,0.000000,3,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th4_r3.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th4_r3.out,4,583955,10632364,0,0,6974935,1535728,280003030,1517556,3983492,12541915,19920176101,17708039,21350944,19563344143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,378427,,,,5577139,51453,,,,,,,,,,,4196140075,,,,,,,,,,,,,,,,,,,,,,,,,,,,14799121221,0,89780031,,,,19471235882,,,,,,,,386194555,0.000000,4,ycsb_b,0.000000,7505.773327
