FLAGS_clocks_per_us,FLAGS_extime,FLAGS_gc_inter_us,FLAGS_max_ope,FLAGS_pre_reserve_tmt_element,FLAGS_pre_reserve_version,FLAGS_rmw,FLAGS_rratio,FLAGS_thread_num,FLAGS_ycsb,FLAGS_ycsb_max_ope,FLAGS_ycsb_rmw,FLAGS_ycsb_rratio,FLAGS_ycsb_tuple_num,FLAGS_ycsb_zipf_skew,FLAGS_zipf_skew,abort_counts_,abort_rate,ack_latency_max_us,ack_latency_p50_us,ack_latency_p90_us,ack_latency_p95_us,ack_latency_p999_us,ack_latency_p99_us,ack_process_ns_per_tx,actual_extime,avg_batch_size,avg_ready_queue_len,avg_waitlist_len,background_threads,batch_abort_counts_,batch_abort_rate,batch_commit_counts_,bytes_flushed_per_sec,commit_counts_,commits_per_fdatasync,committer_event_ns_per_tx,committer_num,committer_threads,cpu_list,cpu_policy,dep_wait_conditions_per_tx,derived_acked_commits,derived_logical_commits,durable_ack_tps,exit_code,fdatasync_ns_per_tx,fdatasync_per_sec,flush_us,frontier_alloc_count_per_tx,frontier_bytes_per_tx,frontier_collect_ns_per_tx,frontier_entries_per_tx,frontier_merge_ns_per_tx,frontier_nonzero_entries_per_tx,frontier_publish_ns_per_tx,frontier_shared_ptr_count_per_tx,global_atomic_per_tx,group_size,logger_num,logger_threads,logical_minus_acked,logical_tps,lsn_alloc_ns_per_tx,max_pending,max_ready_queue_len,max_waitlist_len,maxrss,mode,numactl_interleave,payload_build_ns_per_tx,pending_commits,queue_wait_us_per_acked_tx,read_frontier_updates_per_tx,ready_queue_push_ns_per_tx,remote_read_prob,remote_read_prob_ppm,repeat,seconds,skip_fdatasync,stderr_log,stdout_log,straggler_logger,straggler_sleep_us,thread_num,total_threads,tx_breakdown_abort_cleanup_ns,tx_breakdown_commit_cleanup_ns,tx_breakdown_delete_ns,tx_breakdown_insert_ns,tx_breakdown_maintenance_ns,tx_breakdown_node_validation_ns,tx_breakdown_read_ns,tx_breakdown_ssn_exclusion_ns,tx_breakdown_ssn_finalize_eta_ns,tx_breakdown_ssn_finalize_pi_ns,tx_breakdown_total_accounted_ns,tx_breakdown_update_ns,tx_breakdown_version_install_ns,tx_breakdown_wal_log_ns,version_install_ns_per_tx,waiting_conditions_per_tx,waitlist_pops_per_tx,waitlist_registration_ns_per_tx,waitlist_registrations_per_tx,wal_enqueue_ns_per_tx,wal_stats_ack_latency_max_us,wal_stats_ack_latency_p50_us,wal_stats_ack_latency_p90_us,wal_stats_ack_latency_p95_us,wal_stats_ack_latency_p999_us,wal_stats_ack_latency_p99_us,wal_stats_ack_latency_samples,wal_stats_ack_process_ns,wal_stats_acked_commits,wal_stats_async_acked_commits,wal_stats_avg_accounted_ns_per_commit,wal_stats_avg_batch_size,wal_stats_avg_ready_queue_len,wal_stats_avg_waitlist_len,wal_stats_bytes,wal_stats_commits,wal_stats_committer_event_ns,wal_stats_committer_num,wal_stats_committer_queue_wait_ns,wal_stats_dep_frontier_bytes,wal_stats_dep_frontier_entries,wal_stats_dep_frontier_nonzero_entries,wal_stats_dep_wait_conditions,wal_stats_durable_global_lsn,wal_stats_durable_mode,wal_stats_fdatasync_count,wal_stats_fdatasync_ns,wal_stats_flushed_commits,wal_stats_flusher_batches,wal_stats_frontier_alloc_count,wal_stats_frontier_collect_ns,wal_stats_frontier_merge_ns,wal_stats_frontier_publish_ns,wal_stats_frontier_shared_ptr_count,wal_stats_global_atomic_count,wal_stats_logger_num,wal_stats_logical_commits,wal_stats_logical_minus_acked,wal_stats_lsn_alloc_ns,wal_stats_max_pending_commits,wal_stats_max_ready_queue_len,wal_stats_max_waitlist_len,wal_stats_measured_ack_latency_max_us,wal_stats_measured_ack_latency_p50_us,wal_stats_measured_ack_latency_p90_us,wal_stats_measured_ack_latency_p95_us,wal_stats_measured_ack_latency_p999_us,wal_stats_measured_ack_latency_p99_us,wal_stats_measured_acked_commits,wal_stats_measured_durable_global_lsn,wal_stats_measured_logical_commits,wal_stats_measured_logical_minus_acked,wal_stats_measurement_pending_commits,wal_stats_measurement_stop_recorded,wal_stats_mutex_wait_ns,wal_stats_notify_wait_ns,wal_stats_payload_build_ns,wal_stats_read_frontier_updates,wal_stats_ready_queue_push_ns,wal_stats_shutdown_drain_acked_commits,wal_stats_total_accounted_ns,wal_stats_version_install_ns,wal_stats_waitlist_pops,wal_stats_waitlist_registration_ns,wal_stats_waitlist_registrations,wal_stats_wal_enqueue_ns,wal_stats_worker_stall_ns,wal_stats_write_frontier_updates,wal_stats_write_ns,worker_stall_ns_per_tx,worker_threads,workload_kind,workload_mode,write_frontier_updates_per_tx,write_ns_per_tx,ycsb_max_ope,ycsb_rratio
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,2278,128,128,256,1024,256,120.427596,4,7,0,11,9,0,-nan,0,8001005.000000,281000,7.997467,416.516746,1,1,,,1.000004,280991,280999,70247.750000,0,10828.917359,8784.000000,100,10.499101,64.000228,913.001320,8.000028,469.947879,0.947900,5268.554027,10.499101,0.000000,8,8,8,8,70249.750000,0.000000,65536,1,141,255288 kB,ermia_async_dep_frontier_cstamp,0,904.086555,8,188.458707,9.499098,47.034836,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th1_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th1_remote0_r2_log8_com1_pend65536.out,-1,0,1,1,0,11663259,0,0,21532674,8452493,2159616500,8658168,8723167,20530947,4721896595,207878584,78403965,2196436838,68.931352,1.000004,1.000004,284.764280,1.000004,170.445866,2278,128,128,256,1024,256,281000,33840034,281000,281000,210078,7,0,11,32004020,281000,117040789,1,52955200430,17984000,2248000,266359,281000,0,async_dep_frontier_cstamp,35136,3042914949,281000,35136,2950237,256552458,132054884,1480458413,2950237,0,8,281000,0,0,141,1,141,2278,128,128,256,1024,256,280991,0,280999,8,8,1,0,0,254047418,2669237,13216742,9,59032087502,19369641,281000,80018478,281000,47895118,0,140641,599478148,0.000000,1,ycsb,ycsb_b,0.500504,2133.381784,10,95
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,0,0.0000,616,128,128,128,256,256,0.000000,4,1,0,0,9,0,-nan,0,1107779.750000,40725,0.999951,256.687548,1,1,,,0.000000,40723,40723,10180.750000,0,81275.405397,10181.250000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.503376,8,8,8,0,10180.750000,201.670162,65536,1,0,221780 kB,ermia_pwal_group_global_prefix,0,1414.490214,0,0.000000,0.000000,422.231540,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th2_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th2_remote0_r2_log8_com1_pend65536.out,-1,0,2,2,0,4333945,0,0,5267456,1470379,235846574,1255269,1456997,6044504,9948383408,21014298,13840467,9657853519,94.162144,0.000000,0.000000,0.000000,0.000000,277.985978,616,128,128,128,256,256,40725,0,40725,0,322710,1,0,0,4431119,40725,10453087,1,0,0,0,0,0,61222,group_global_prefix,40725,3309778334,40725,40725,0,0,0,0,0,61222,8,40725,0,8212614,0,1,0,616,128,128,128,256,256,40723,61219,40723,0,0,1,0,9485045838,57602285,0,17194535,2,13142377801,3834565,0,0,0,11320423,0,0,238936120,0.000000,2,ycsb,ycsb_b,0.000000,5867.350637,10,95
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,3,0.0000,1026720,524288,524288,524288,524288,524288,142.465062,4,3,0,57448,9,0,-nan,0,11317319.250000,406137,3.999872,487.523166,1,1,,,0.000000,340599,406135,85149.750000,0,22950.659355,25384.250000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500986,4,8,8,65536,101533.750000,101.264683,65536,5,65537,268340 kB,ermia_async_global_lsn_prefix,0,1237.777798,65536,1006339.847730,0.000000,116.039455,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th2_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th2_remote0_r2_log8_com1_pend65536.out,-1,0,2,2,1750945,31479509,0,0,47843313,44816563,2071007997,15576483,23017335,77638757,9369527664,185992486,135822183,6734582093,57.825937,0.000000,1.000005,907.352996,1.000005,109.764889,1043277,524288,524288,524288,524288,524288,406137,57860048,406137,406137,844005639,3,0,57448,45269277,406137,198000221,1,342758345797074,0,0,0,0,609603,async_global_lsn_prefix,101537,9321066037,406137,101537,0,0,0,0,0,609603,8,406137,0,41127132,65537,5,65537,1026720,524288,524288,524288,524288,524288,340599,511122,406135,65536,65536,1,0,5450788649,502704886,0,47127684,65538,342781918587241,23485137,406137,368507809,406137,44579363,5450788649,0,2066754552,13421.125116,2,ycsb,ycsb_b,0.000000,5088.836352,10,95
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,0,0.0000,5869,128,256,256,4096,256,119.057931,4,7,0,22,9,0,-nan,0,12737765.750000,446675,7.991430,385.916888,1,1,,,1.001077,446655,446673,111663.750000,0,11531.248947,13973.500000,100,10.500048,64.000287,1384.445277,8.000036,627.419262,1.919185,7300.769964,10.500048,0.000000,8,8,8,18,111668.250000,0.000000,65536,1,568,280432 kB,ermia_async_dep_frontier_cstamp,0,1020.320333,18,241.201271,9.500030,64.708666,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th2_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th2_remote0_r2_log8_com1_pend65536.out,-1,0,2,2,0,37250796,0,0,58669234,37376894,3807033921,15012938,18686616,80002465,9364022000,392975547,151530327,4765483262,62.751740,1.001077,1.001077,476.926978,1.001077,209.214855,5869,128,256,256,4096,256,446675,53179963,446675,446675,267395,7,0,22,50951063,446675,172378654,1,107733753607,28587200,3573400,857248,447154,0,async_dep_frontier_cstamp,55894,5150697561,446675,55894,4690088,618394325,280251244,3261056822,4690088,0,8,446675,0,0,560,1,568,5869,128,256,256,4096,256,446655,0,446673,18,18,1,0,0,455749544,4243407,28903614,20,119438743572,28029508,447154,213030404,447154,93450627,0,223158,1349867699,0.000000,2,ycsb,ycsb_b,0.499600,3022.049013,10,95
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,0,0.0000,831,128,128,256,256,256,0.000000,4,1,0,0,9,0,-nan,0,2192352.250000,80141,0.999950,277.888765,1,1,,,0.000000,80137,80137,20034.250000,0,84111.378327,20035.250000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.503563,8,8,8,0,20034.250000,198.510052,65536,1,0,228244 kB,ermia_pwal_group_global_prefix,0,1380.902093,0,0.000000,0.000000,357.738947,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th4_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th4_remote0_r2_log8_com1_pend65536.out,-1,0,4,4,0,8430409,0,0,11442728,5497534,453790641,2888833,5010895,15058405,19868836926,39330076,28325042,19299062363,88.572807,0.000000,0.000000,0.000000,0.000000,250.664500,831,128,128,256,256,256,80141,0,80141,0,331448,1,0,0,8769409,80141,22269172,1,0,0,0,0,0,120491,group_global_prefix,80141,6740433525,80141,80141,0,0,0,0,0,120491,8,80141,0,15908000,0,1,0,831,128,128,256,256,256,80137,120483,80137,0,0,1,0,18976321932,110661351,0,28668126,4,26562594942,7097959,0,0,0,20087501,0,0,641147376,0.000000,4,ycsb,ycsb_b,0.000000,8000.641102,10,95
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,6,0.0000,508563,262144,262144,262144,262144,262144,138.427932,4,3,0,60806,9,0,-nan,0,20034125.750000,718533,3.999900,452.419353,1,1,,,0.000000,652999,718530,163249.750000,0,23873.942258,44909.250000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.498720,4,8,8,65531,179632.500000,124.309693,65536,5,65539,333344 kB,ermia_async_global_lsn_prefix,0,1338.330490,65531,511308.949039,0.000000,105.881053,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th4_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th4_remote0_r2_log8_com1_pend65536.out,-1,0,4,4,2570175,76625198,0,0,84193716,70433535,3598271161,38265969,59579662,159464009,18721175752,348726734,274416132,14008629461,61.563558,0.000000,1.000004,3617.471188,1.000004,113.205063,508563,262144,262144,262144,262144,262144,718533,99464622,718533,718533,464736772,3,0,60806,80136503,718533,325076878,1,333884232413736,0,0,0,0,1076875,async_global_lsn_prefix,179637,17154143731,718533,179637,0,0,0,0,0,1076875,8,718533,0,89320244,65539,5,65539,508563,262144,262144,262144,262144,262144,652999,978916,718530,65531,65531,1,0,9447322278,961630607,0,76078713,65534,333928707050679,44235263,718533,2599261573,718533,81341234,9447322278,0,4149439522,13148.125030,4,ycsb,ycsb_b,0.000000,5774.900870,10,95
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,4,0.0000,1373,128,256,256,256,256,136.021303,4,7,0,36,9,0,-nan,0,21533074.250000,753047,7.868069,448.235495,1,1,,,1.002447,753009,753045,188252.250000,0,12529.135121,23927.250000,100,10.499341,64.000170,1819.746034,8.000021,874.949121,3.883991,9001.114490,10.499341,0.000000,8,8,8,36,188261.250000,0.000000,65536,2,132,339444 kB,ermia_async_dep_frontier_cstamp,0,1135.150561,37,239.623220,9.499297,64.799919,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_remote0_r2_log8_com1_pend65536.out,-1,0,4,4,1285420,78949769,0,0,96120582,71055902,7337449302,30420155,46336824,151618522,18739000799,779194042,269359160,9877211121,70.165609,1.002447,1.002447,872.195476,1.002447,228.401613,1373,128,256,256,256,256,753047,102430162,753047,753047,270309,7,0,36,86132297,753047,337541498,1,180438441147,48195008,6024376,2924820,754888,0,async_dep_frontier_cstamp,95709,9435002557,753047,95709,7906476,1370350652,658876061,6778244261,7906476,0,8,753047,0,0,132,2,132,1373,128,256,256,256,256,753009,0,753045,36,37,1,0,0,854819454,7153398,48797255,38,203555843036,52837861,754888,656802442,754888,171996693,0,376731,2649702993,0.000000,4,ycsb,ycsb_b,0.500277,3518.651599,10,95
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,5,0.0000,1358,128,256,256,256,256,0.000000,4,1,0,0,9,0,-nan,0,4120395.750000,149222,0.999946,392.797861,1,1,,,0.000000,149214,149214,37303.500000,0,99107.739180,37305.500000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.502165,8,8,8,0,37303.500000,297.182858,65536,1,0,240172 kB,ermia_pwal_group_global_prefix,0,1666.169790,0,0.000000,0.000000,436.534052,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th8_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th8_remote0_r2_log8_com1_pend65536.out,-1,0,8,8,3035588,24343121,0,0,26737825,16480806,833541991,10218960,22225974,46108989,39628387724,85186405,65896490,38494611575,112.577540,0.000000,0.000000,0.000000,0.000000,286.189969,1358,128,256,256,256,256,149222,0,149222,0,366083,1,0,0,16481583,149222,58610940,1,0,0,0,0,0,224144,group_global_prefix,149222,14788262194,149222,149222,0,0,0,0,0,224144,8,149222,0,44343843,0,1,0,1358,128,256,256,256,256,149214,224131,149214,0,0,1,0,37781390001,248615859,0,65136992,8,54627701925,16798145,0,0,0,42703550,0,0,1581840401,0.000000,8,ycsb,ycsb_b,0.000000,10601.152714,10,95
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,12,0.0000,400465,262144,262144,262144,262144,262144,172.547557,4,3,0,62055,9,0,-nan,0,26441832.500000,942121,3.911357,639.930162,1,1,,,0.000000,876576,942113,219144.000000,0,32105.335679,60216.500000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500817,4,8,8,65537,235528.250000,200.028320,65536,6,65543,377548 kB,ermia_async_global_lsn_prefix,0,1630.454186,65537,377569.436571,0.000000,136.849684,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th8_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th8_remote0_r2_log8_com1_pend65536.out,-1,0,8,8,8055903,126146287,0,0,136354859,106347371,5094327662,94919955,132529222,263623916,37742277556,523141705,400375618,30856455058,95.343703,0.000000,1.000008,9698.513780,1.000008,135.879078,400465,262144,262144,262144,262144,262144,942121,162559297,942121,942121,351394795,3,0,62055,105767330,942121,602886525,1,330968306431376,0,0,0,0,1413939,async_global_lsn_prefix,240866,30246854113,942121,240866,0,0,0,0,0,1413939,8,942121,0,188449281,65543,6,65543,400465,262144,262144,262144,262144,262144,876576,1315792,942113,65537,65537,1,0,18275891074,1536072085,0,128927866,65545,331056415723010,89824542,942121,9137095913,942121,128013446,18275891074,0,9336826418,19398.831217,8,ycsb,ycsb_b,0.000000,9910.516486,10,95
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,13,0.0000,1131,256,256,256,512,512,158.447801,4,7,0,79,9,0,-nan,0,33326961.000000,1162672,7.538644,581.564566,1,1,,,1.006167,1162609,1162670,290652.250000,0,18776.050489,38557.000000,100,10.500149,64.000110,2817.727585,8.000014,1155.243225,7.817314,11911.075795,10.500149,0.000000,8,8,8,61,290667.500000,0.000000,65536,1,207,525840 kB,ermia_async_dep_frontier_cstamp,0,1382.947895,61,335.908261,9.500029,83.553796,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_remote0_r2_log8_com1_pend65536.out,-1,0,8,8,7475038,148082692,0,0,146415008,118463242,13631975156,74746506,123766161,299400584,37517932706,1375799626,472663387,21119145306,103.888254,1.006167,1.006167,2431.190508,1.006167,238.348387,1131,256,256,256,512,512,1162672,184222505,1162672,1162672,380910,7,0,79,133307844,1162672,676167674,1,390529966988,74411008,9301376,9088957,1169840,0,async_dep_frontier_cstamp,154228,21830350622,1162672,154228,12208208,3276087331,1343166640,13848650495,12208208,0,8,1162672,0,0,205,1,207,1131,256,256,256,512,512,1162609,0,1162670,61,61,1,0,0,1607912029,11045399,97145492,63,442873688393,120787756,1169840,2826672268,1169840,277120519,0,580790,6255438074,0.000000,8,ycsb,ycsb_b,0.499531,5380.235212,10,95
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,11,0.0000,1474,256,256,256,512,256,0.000000,4,1,0,0,9,0,-nan,0,7429497.250000,266621,1.883961,264.026466,1,1,,,0.000000,266605,266605,66651.250000,0,53463.767953,35378.250000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499668,8,8,8,0,66651.250000,506.937878,65536,1,0,261136 kB,ermia_pwal_group_global_prefix,0,2687.974940,0,0.000000,0.000000,353.324349,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th16_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th16_remote0_r2_log8_com1_pend65536.out,-1,0,16,16,7237090,71352513,0,0,52070030,38642687,1575956006,47374928,87200800,113255540,78785929273,171361059,145009717,76476468903,137.472947,0.000000,0.000000,0.000000,0.000000,379.171280,1474,256,256,256,512,256,266621,0,266621,0,347386,1,0,0,29717989,266621,70390776,1,0,0,0,0,0,399819,group_global_prefix,141513,14253707855,266621,141513,0,0,0,0,0,399819,8,266621,0,135152173,0,1,0,1474,256,256,256,512,256,266605,399791,266605,0,0,1,0,74782781679,716627559,0,94198038,16,92620404910,36650975,0,0,0,101088959,0,0,2429806896,0.000000,16,ycsb,ycsb_b,0.000000,9113.883446,10,95
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,21,0.0000,400742,262144,262144,262144,262144,262144,262.770052,4,3,0,61937,9,0,-nan,0,25911939.000000,919427,3.999648,1198.268886,1,1,,,0.000000,853868,919411,213467.000000,0,34527.997493,57468.250000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500349,4,8,8,65543,229852.750000,342.588615,65536,6,65551,361376 kB,ermia_async_global_lsn_prefix,0,2142.630625,65538,388164.619632,0.000000,182.426721,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th16_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th16_remote0_r2_log8_com1_pend65536.out,-1,0,16,16,13308290,170456483,0,0,153415849,156191904,5526906338,150040047,227768799,371519522,76813579467,606294489,482979130,68954698616,139.378742,0.000000,1.000017,21320.644873,1.000017,251.528160,400742,262144,262144,262144,262144,262144,919427,241593676,919427,919427,360651347,3,0,61937,103647756,919427,1101701595,1,331441347436296,0,0,0,0,1379437,async_global_lsn_prefix,229873,31745420703,919427,229873,0,0,0,0,0,1379437,8,919427,0,314979741,65551,6,65551,400742,262144,262144,262144,262144,262144,853868,1281145,919411,65543,65538,1,0,43266297853,1969958166,0,167725134,65559,331592586316507,128146349,919427,19602435423,919427,231257757,43266297853,0,9203065961,47058.712429,16,ycsb,ycsb_b,0.000000,10009.740977,10,95
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,28,0.0000,5778,256,256,256,4096,512,216.029253,4,6,0,60,9,0,-nan,0,27222062.250000,948624,6.532829,1063.604039,1,1,,,1.004283,948560,948619,237140.000000,0,17798.941421,36302.000000,100,10.499823,64.000337,15126.133549,8.000042,1236.412752,7.779857,40692.701068,10.499823,0.000000,8,8,8,59,237154.750000,0.000000,65536,2,1094,466076 kB,ermia_async_dep_frontier_cstamp,0,2177.869955,59,326.328426,9.499547,120.502207,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_remote0_r2_log8_com1_pend65536.out,-1,0,16,16,14479691,183647119,0,0,158816908,144264991,23076249066,76234551,151107762,371277058,77308117557,2502550703,515657903,50113831805,138.257698,1.004283,1.004283,5865.372899,1.004283,432.038966,5778,256,256,256,4096,512,948624,204929454,948624,948624,416798,6,0,60,108888249,948624,1008955000,1,309542091315,60711936,7588992,7380120,952682,0,async_dep_frontier_cstamp,145208,16884414012,948624,145208,9960332,14348937681,1172884628,38601869394,9960332,0,8,948624,0,0,1034,2,1094,5778,256,256,256,4096,512,948560,0,948619,59,59,1,0,0,2065968819,9011451,114310683,64,395384700725,131153879,952682,5564004174,952682,409840372,0,474313,5335341314,0.000000,16,ycsb,ycsb_b,0.500004,5624.324744,10,95
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,33,0.0001,1837,256,256,256,512,512,0.000000,4,3,0,0,9,0,-nan,0,12341109.000000,438697,3.123861,174.064293,1,1,,,0.000000,438665,438665,109666.250000,0,32370.422514,35106.000000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500899,8,8,8,0,109666.250000,756.152032,65536,2,0,296628 kB,ermia_pwal_group_global_prefix,0,3035.991385,0,0.000000,0.000000,173.241895,0.000000,0,2,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th32_remote0_r2_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th32_remote0_r2_log8_com1_pend65536.out,-1,0,32,32,16928621,163638053,0,0,109376840,67652273,2773353142,136232632,287999406,278102908,156645193359,304481382,284572273,152222855829,150.215155,0.000000,0.000000,0.000000,0.000000,442.827094,1837,256,256,256,512,512,438697,0,438697,0,384664,3,0,0,49364436,438697,76355913,1,0,0,0,0,0,658392,group_global_prefix,140424,14199771392,438697,140424,0,0,0,0,0,658392,8,438697,0,331697431,0,2,0,1837,256,256,256,512,512,438665,658338,438665,0,0,1,0,149249220820,1331783161,0,75995156,32,168751284295,65894131,0,0,0,194252747,0,0,3226313544,0.000000,32,ycsb,ycsb_b,0.000000,7354.846053,10,95
